"Target String","URL Safe String","Owner","Repository","Content","Page","value","externalUrl","externalUrlTitle","Excerpt","FeatureImageAltText","Permalink","Description"
".org",".org","Daniel Fox","Daniel Fox","Market Commentary Content--9","","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><root xmlns=""http://www.veriday.com/xsd/content/content-base""><static-content><value>&lt;div&gt;
 &lt;br&gt;
 &lt;strong&gt;Recommended Websites&lt;/strong&gt;
 &lt;br&gt;
 &lt;a href=""http://www.morningstar.com""&gt;www.morningstar.com&lt;/a&gt;
 &lt;br&gt;
 &lt;a href=""http://sipc.org""&gt;www.sipc.org&lt;/a&gt;
 &lt;br&gt;
&lt;/div&gt;</value></static-content></root>","","","","","9-1512054282988",""
".org",".org","Corinne Patteson","Sagamore Wealth Management Group","Market Commentary Content--11","","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><root xmlns=""http://www.veriday.com/xsd/content/content-base""><static-content><value>&lt;div&gt;
 &lt;br&gt;
 &lt;strong&gt;Recommended Websites&lt;/strong&gt;
 &lt;br&gt;
 &lt;a href=""http://www.nyse.com""&gt;www.nyse.com&lt;/a&gt;
 &lt;br&gt;
 &lt;a href=""http://www.nasdaq.com""&gt;www.nasdaq.com&lt;/a&gt;
 &lt;br&gt;
 &lt;a href=""http://sipc.org""&gt;www.sipc.org&lt;/a&gt;
 &lt;br&gt;
&lt;/div&gt;</value></static-content></root>","","","","","11-1512054409459",""
".org",".org","Dan Christiansen","Dan Christiansen","Market Commentary Content--11","","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><root xmlns=""http://www.veriday.com/xsd/content/content-base""><static-content><value>&lt;div&gt;
 &lt;br&gt;
 &lt;strong&gt;Recommended Websites&lt;/strong&gt;
 &lt;br&gt;
 &lt;a href=""http://www.bloomberg.com""&gt;www.bloomberg.com&lt;/a&gt;
 &lt;br&gt;
 &lt;a href=""http://www.morningstar.com""&gt;www.morningstar.com&lt;/a&gt;
 &lt;br&gt;
 &lt;a href=""http://www.nyse.com""&gt;www.nyse.com&lt;/a&gt;
 &lt;br&gt;
 &lt;a href=""http://www.nasdaq.com""&gt;www.nasdaq.com&lt;/a&gt;
 &lt;br&gt;
 &lt;a href=""http://sipc.org""&gt;www.sipc.org&lt;/a&gt;
 &lt;br&gt;
&lt;/div&gt;</value></static-content></root>","","","","","11-1512054729854",""
".org",".org","Dan Showers","Dan Showers, ChFC®","Market Commentary Content--13","","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><root xmlns=""http://www.veriday.com/xsd/content/content-base""><static-content><value>&lt;div&gt;
 &lt;br&gt;
 &lt;strong&gt;Recommended Websites&lt;/strong&gt;
 &lt;br&gt;
 &lt;a href=""http://www.bloomberg.com""&gt;www.bloomberg.com&lt;/a&gt;
 &lt;br&gt;
 &lt;a href=""http://www.finra.org""&gt;www.finra.org&lt;/a&gt;
 &lt;br&gt;
 &lt;a href=""http://www.morningstar.com""&gt;www.morningstar.com&lt;/a&gt;
 &lt;br&gt;
 &lt;a href=""http://www.nasdaq.com""&gt;www.nasdaq.com&lt;/a&gt;
 &lt;br&gt;
 &lt;a href=""http://www.nyse.com""&gt;www.nyse.com&lt;/a&gt;
 &lt;br&gt;
 &lt;a href=""http://sipc.org""&gt;www.sipc.org&lt;/a&gt;
 &lt;br&gt;
&lt;/div&gt;</value></static-content></root>","","","","","13-1512054736550",""
".org",".org","David Sanna","David Sanna, CPWA®","About Our Team Content--6","","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><root xmlns=""http://www.veriday.com/xsd/content/content-base""><static-content><value>&lt;div&gt;
 &lt;strong&gt;
  &lt;/strong&gt;
 &lt;div&gt;
  &lt;strong&gt;Qualifications &lt;img src=""/delegate/services/file/415964/content""&gt;&lt;/strong&gt;
 &lt;/div&gt; 
 &lt;div&gt;
  David joined RBC Wealth Management in August of 2009. During his 33 year career, David has developed a team approach, working with CPA's and attorneys, to help wealthy individuals build, preserve and transition their wealth and their businesses. Further, he assists his clients with the development of intergenerational financial education for their heirs.&lt;br&gt;&lt;br&gt;David began his financial services career in 1984 at A.G. Edwards in Pocatello, Idaho after a distinguished career in the corporate and higher education sectors. In 1996 he became branch manager for the Merrill Lynch office. David moved to Boise in 2002 where he held managerial positons at Merrill Lynch and McDonald Financial Group (a subsidiary of Key Corp) prior to joining RBC.&lt;br&gt;&lt;br&gt;David earned a Bachelor of Science and Master of Arts from Idaho State University. He holds the Series 7, 9, 10, 63 and 66 securities licenses. David also holds the 
  &lt;a href=""https:////www.imca.org/sites/default/files/cpwa/CPWA_Client_Brochure.pdf""&gt;Certified Private Wealth Advisor&lt;/a&gt;
  &amp;nbsp;(R) designation, administered by the Investment Management Consultants Association
  &lt;sup&gt;sm&lt;/sup&gt;
   and taught in conjunction with the University of Chicago Booth School of Business. He is the first person in Idaho to have achieved that designation.
 &lt;/div&gt; 
 &lt;div&gt;
  &amp;nbsp;
 &lt;/div&gt; 
 &lt;div&gt;
  &lt;strong&gt;Personal&amp;nbsp;&lt;br&gt;&lt;/strong&gt;A long-time Idaho resident, David has been involved in many service and volunteer organizations. He was elected President of Rotary, Pocatello Estate Planning Council, the Idaho State University (ISU) Alumni Board and the Bannock County Red Cross Board. Additionally, he has served on the boards for the Idaho State Civic Symphony, Opera Idaho Fund-raising committee, the Pocatello Development Authority, and Grace Lutheran Church Foundation. Currently, David&amp;nbsp;is a member of&amp;nbsp;the ISU President’s Advisory Council (PAC) for the Meridian Health Science Center,&amp;nbsp;and is a member of the&amp;nbsp;Board of Directors for&amp;nbsp;
  &lt;a href=""http://www.thecoreidaho.com/""&gt;The CORE&lt;/a&gt;. The CORE is a Meridian&amp;nbsp;business enterprise zone dedicated to the development of business&amp;nbsp;and educational opportunites in health sciences
  &lt;strong&gt;.&lt;/strong&gt;
 &lt;/div&gt; 
 &lt;div&gt;
  &lt;strong&gt;&amp;nbsp;&lt;/strong&gt;
 &lt;/div&gt; 
 &lt;div&gt;
  David has been married to his wife Dayna for&amp;nbsp;34 years and they have four daughters. He has skied for more years than he cares to admit and is an avid fly fisherman and bird hunter. He is also an avid reader, plays the guitar and participated for many years as a musician in a church worship group.
  &lt;br&gt;
  &lt;br&gt;
  &lt;hr&gt;
  &lt;strong&gt;&lt;img src=""/delegate/services/file/415973/content""&gt;Terri Edwards&lt;/strong&gt;
 &lt;/div&gt; 
 &lt;div&gt;
  &lt;em&gt;Senior Registered Client Associate&lt;/em&gt;
 &lt;/div&gt; 
 &lt;div&gt;
  &lt;br&gt;Assisting with the team is Terri Edwards, Senior Registered Client Associate, whose role is operational liaison for all service related issues. 
  &lt;br&gt;
  &lt;br&gt;During her 20 year career, Terri has worked for a variety of financial service firms including money managers, brokerage and banking companies. She is fully licensed and has an extensive background in a variety of investment vehicles.
  &lt;br&gt;
  &lt;br&gt;
  &lt;br&gt;
 &lt;/div&gt;
 &lt;br&gt;
&lt;/div&gt;</value></static-content></root>","","","","","6-1512056507367",""
".org",".org","David O. Spinar","David Spinar, CRPC®, JD","Home Content--2","","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><root xmlns=""http://www.veriday.com/xsd/content/content-base""><static-content><value>&lt;div&gt; 
 &lt;div&gt;
  &lt;strong&gt;
   Value Statement&lt;/strong&gt;
 &lt;/div&gt;
 &lt;p&gt;Acting as advocates and advisors, we provide clients with comprehensive services for wealth management, investment selection, and estate preservation and distribution. We establish plans tailored to our clients’ specific needs. Most importantly, we embrace our duties to our clients and are deeply committed to integrity and honesty in client relationships.&lt;br&gt;&lt;br&gt;&lt;br&gt;&lt;/p&gt; 
 &lt;div&gt;
  &amp;nbsp;
 &lt;/div&gt; 
 &lt;p&gt;&lt;strong&gt;We Support Nebraska Educational Telecommunications, Do You?&lt;/strong&gt;&lt;br&gt;The mission of NET is to enrich lives and engage minds by connecting communities and celebrating Nebraska with services that educate and enlighten. NET offers our Nebraska clients news and reporting with international, national and local perspectives. Moreover, NET provides family friendly entertainment and education programming not otherwise available from commercial media. For these reasons and more we support NET. For more information and entertainment, please visit Nebraska Education Telecommunications online at &lt;a href=""http://netnebraska.org/""&gt;netnebraska.org&lt;/a&gt;.&lt;/p&gt;
&lt;/div&gt;</value></static-content></root>","","","","","2-1512061256420",""
".org",".org","David O. Spinar","David Spinar, CRPC®, JD","Market Commentary Content--15","","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><root xmlns=""http://www.veriday.com/xsd/content/content-base""><static-content><value>&lt;div&gt;
 &lt;br&gt;
 &lt;strong&gt;Recommended Websites&lt;/strong&gt;
 &lt;br&gt;
 &lt;a href=""http://www.bloomberg.com""&gt;www.bloomberg.com&lt;/a&gt;
 &lt;br&gt;
 &lt;a href=""http://www.finra.org""&gt;www.finra.org&lt;/a&gt;
 &lt;br&gt;
&lt;/div&gt;</value></static-content></root>","","","","","15-1512061522297",""
".org",".org","Donald C. Sonsalla","Donald C. Sonsalla","Market Commentary Content--11","","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><root xmlns=""http://www.veriday.com/xsd/content/content-base""><static-content><value>&lt;div&gt;
 &lt;br&gt;
 &lt;strong&gt;Recommended Websites&lt;/strong&gt;
 &lt;br&gt;
 &lt;a href=""http://www.bloomberg.com""&gt;www.bloomberg.com&lt;/a&gt;
 &lt;br&gt;
 &lt;a href=""http://www.morningstar.com""&gt;www.morningstar.com&lt;/a&gt;
 &lt;br&gt;
 &lt;a href=""http://sipc.org""&gt;www.sipc.org&lt;/a&gt;
 &lt;br&gt;
 &lt;a href=""http://www.nasdaq.com""&gt;www.nasdaq.com&lt;/a&gt;
 &lt;br&gt;
&lt;/div&gt;</value></static-content></root>","","","","","11-1512061580795",""
".org",".org","Donald Chapman","Donald Chapman, AWM","Market Commentary Content--11","","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><root xmlns=""http://www.veriday.com/xsd/content/content-base""><static-content><value>&lt;div&gt;
 &lt;br&gt;
 &lt;strong&gt;Recommended Websites&lt;/strong&gt;
 &lt;br&gt;
 &lt;a href=""http://www.bloomberg.com""&gt;www.bloomberg.com&lt;/a&gt;
 &lt;br&gt;
 &lt;a href=""http://www.finra.org""&gt;www.finra.org&lt;/a&gt;
 &lt;br&gt;
 &lt;a href=""http://www.morningstar.com""&gt;www.morningstar.com&lt;/a&gt;
 &lt;br&gt;
&lt;/div&gt;</value></static-content></root>","","","","","11-1512061713939",""
".org",".org","Don Schultz","Donald Schultz, AIF®","Market Commentary Content--15","","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><root xmlns=""http://www.veriday.com/xsd/content/content-base""><static-content><value>&lt;div&gt;
 &lt;br&gt;
 &lt;strong&gt;Recommended Websites&lt;/strong&gt;
 &lt;br&gt;
 &lt;a href=""http://www.finra.org""&gt;www.finra.org&lt;/a&gt;
 &lt;br&gt;
 &lt;a href=""http://www.morningstar.com""&gt;www.morningstar.com&lt;/a&gt;
 &lt;br&gt;
 &lt;a href=""http://sipc.org""&gt;www.sipc.org&lt;/a&gt;
 &lt;br&gt;
 &lt;a href=""http://www.nyse.com""&gt;www.nyse.com&lt;/a&gt;
 &lt;br&gt;
 &lt;a href=""http://www.nasdaq.com""&gt;www.nasdaq.com&lt;/a&gt;
 &lt;br&gt;
&lt;/div&gt;</value></static-content></root>","","","","","15-1512061796829",""
".org",".org","Dean Edwin Johnson","Legacy Group","Market Commentary Content--14","","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><root xmlns=""http://www.veriday.com/xsd/content/content-base""><static-content><value>&lt;div&gt;
 &lt;br&gt;
 &lt;strong&gt;Recommended Websites&lt;/strong&gt;
 &lt;br&gt;
 &lt;a href=""http://www.bloomberg.com""&gt;www.bloomberg.com&lt;/a&gt;
 &lt;br&gt;
 &lt;a href=""http://sipc.org""&gt;www.sipc.org&lt;/a&gt;
 &lt;br&gt;
 &lt;a href=""http://www.finra.org""&gt;www.finra.org&lt;/a&gt;
 &lt;br&gt;
 &lt;a href=""http://www.ftportfolios.com""&gt;www.ftportfolios.com&lt;/a&gt;
 &lt;br&gt;
 &lt;a href=""http://www.socialsecurity.gov/""&gt;www.socialsecurity.gov&lt;/a&gt;
 &lt;br&gt;
&lt;/div&gt;</value></static-content></root>","","","","","14-1512061823531",""
".org",".org","Donald Musnicki","Donald Musnicki, AWM","Market Commentary Content--13","","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><root xmlns=""http://www.veriday.com/xsd/content/content-base""><static-content><value>&lt;div&gt;
 &lt;br&gt;
 &lt;strong&gt;Recommended Websites&lt;/strong&gt;
 &lt;br&gt;
 &lt;a href=""http://www.bloomberg.com""&gt;www.bloomberg.com&lt;/a&gt;
 &lt;br&gt;
 &lt;a href=""http://www.morningstar.com""&gt;www.morningstar.com&lt;/a&gt;
 &lt;br&gt;
 &lt;a href=""http://www.finra.org""&gt;www.finra.org&lt;/a&gt;
 &lt;br&gt;
&lt;/div&gt;</value></static-content></root>","","","","","13-1512061868095",""
".org",".org","D. Drew Getman Jr.","D. Drew Getman  Jr., CFP®, ChFC®","Market Commentary Content--15","","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><root xmlns=""http://www.veriday.com/xsd/content/content-base""><static-content><value>&lt;div&gt;
 &lt;br&gt;
 &lt;strong&gt;Recommended Websites&lt;/strong&gt;
 &lt;br&gt;
 &lt;a href=""http://www.morningstar.com""&gt;www.morningstar.com&lt;/a&gt;
 &lt;br&gt;
 &lt;a href=""http://www.nyse.com""&gt;www.nyse.com&lt;/a&gt;
 &lt;br&gt;
 &lt;a href=""http://www.nasdaq.com""&gt;www.nasdaq.com&lt;/a&gt;
 &lt;br&gt;
 &lt;a href=""http://www.bloomberg.com""&gt;www.bloomberg.com&lt;/a&gt;
 &lt;br&gt;
 &lt;a href=""http://www.aarp.org/work/social-security/social-security-benefits-calculator.html""&gt;Social Security Calculator&lt;/a&gt;
 &lt;br&gt;
&lt;/div&gt;</value></static-content></root>","","","","","15-1512063796116",""
".org",".org","Eric E. Otten","Eric E. Otten, MBA","Market Commentary Content--12","","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><root xmlns=""http://www.veriday.com/xsd/content/content-base""><static-content><value>&lt;div&gt;
 &lt;br&gt;
 &lt;strong&gt;Recommended Websites&lt;/strong&gt;
 &lt;br&gt;
 &lt;a href=""http://www.bloomberg.com""&gt;www.bloomberg.com&lt;/a&gt;
 &lt;br&gt;
 &lt;a href=""http://www.finra.org""&gt;www.finra.org&lt;/a&gt;
 &lt;br&gt;
 &lt;a href=""http://sipc.org""&gt;www.sipc.org&lt;/a&gt;
 &lt;br&gt;
 &lt;a href=""http://www.nyse.com""&gt;www.nyse.com&lt;/a&gt;
 &lt;br&gt;
 &lt;a href=""http://www.nasdaq.com""&gt;www.nasdaq.com&lt;/a&gt;
 &lt;br&gt;
&lt;/div&gt;</value></static-content></root>","","","","","12-1512065945994",""
".org",".org","Eric Shadoff","Eric Shadoff, CFP®","Market Commentary Content--11","","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><root xmlns=""http://www.veriday.com/xsd/content/content-base""><static-content><value>&lt;div&gt;
 &lt;br&gt;
 &lt;strong&gt;Recommended Websites&lt;/strong&gt;
 &lt;br&gt;
 &lt;a href=""http://www.bloomberg.com""&gt;www.bloomberg.com&lt;/a&gt;
 &lt;br&gt;
 &lt;a href=""http://www.finra.org""&gt;www.finra.org&lt;/a&gt;
 &lt;br&gt;
&lt;/div&gt;</value></static-content></root>","","","","","11-1512068409747",""
".org",".org","Eric J Werblow","Werblow Investment Team","Market Commentary Content--10","","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><root xmlns=""http://www.veriday.com/xsd/content/content-base""><static-content><value>&lt;div&gt;
 &lt;br&gt;
 &lt;strong&gt;Recommended Websites&lt;/strong&gt;
 &lt;br&gt;
 &lt;a href=""http://www.finra.org""&gt;www.finra.org&lt;/a&gt;
 &lt;br&gt;
 &lt;a href=""http://www.morningstar.com""&gt;www.morningstar.com&lt;/a&gt;
 &lt;br&gt;
 &lt;a href=""http://sipc.org""&gt;www.sipc.org&lt;/a&gt;
 &lt;br&gt;
 &lt;a href=""http://www.nyse.com""&gt;www.nyse.com&lt;/a&gt;
 &lt;br&gt;
 &lt;a href=""http://www.nasdaq.com""&gt;www.nasdaq.com&lt;/a&gt;
 &lt;br&gt;
&lt;/div&gt;</value></static-content></root>","","","","","10-1512068440598",""
".org",".org","Gregory J. Davidson","Greg Davidson, AWM","Market Commentary Content--11","","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><root xmlns=""http://www.veriday.com/xsd/content/content-base""><static-content><value>&lt;div&gt;
 &lt;br&gt;
 &lt;strong&gt;Recommended Websites&lt;/strong&gt;
 &lt;br&gt;
 &lt;a href=""http://www.finra.org""&gt;www.finra.org&lt;/a&gt;
 &lt;br&gt;
 &lt;a href=""http://www.morningstar.com""&gt;www.morningstar.com&lt;/a&gt;
 &lt;br&gt;
 &lt;a href=""http://sipc.org""&gt;www.sipc.org&lt;/a&gt;
 &lt;br&gt;
 &lt;a href=""http://www.nyse.com""&gt;www.nyse.com&lt;/a&gt;
 &lt;br&gt;
 &lt;a href=""http://www.nasdaq.com""&gt;www.nasdaq.com&lt;/a&gt;
 &lt;br&gt;
&lt;/div&gt;</value></static-content></root>","","","","","11-1512069438742",""
".org",".org","Greg Leisey","Greg Leisey","Market Commentary Content--9","","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><root xmlns=""http://www.veriday.com/xsd/content/content-base""><static-content><value>&lt;div&gt;
 &lt;br&gt;
 &lt;strong&gt;Recommended Websites&lt;/strong&gt;
 &lt;br&gt;
 &lt;a href=""http://www.morningstar.com""&gt;www.morningstar.com&lt;/a&gt;
 &lt;br&gt;
 &lt;a href=""http://sipc.org""&gt;www.sipc.org&lt;/a&gt;
 &lt;br&gt;
&lt;/div&gt;</value></static-content></root>","","","","","9-1512069548508",""
".org",".org","Gene T. West","West Wealth Management","Market Commentary Content--12","","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><root xmlns=""http://www.veriday.com/xsd/content/content-base""><static-content><value>&lt;div&gt;
 &lt;br&gt;
 &lt;strong&gt;Recommended Websites&lt;/strong&gt;
 &lt;br&gt;
 &lt;a href=""http://www.bloomberg.com""&gt;www.bloomberg.com&lt;/a&gt;
 &lt;br&gt;
 &lt;a href=""http://www.finra.org""&gt;www.finra.org&lt;/a&gt;
 &lt;br&gt;
 &lt;a href=""http://www.morningstar.com""&gt;www.morningstar.com&lt;/a&gt;
 &lt;br&gt;
 &lt;a href=""http://sipc.org""&gt;www.sipc.org&lt;/a&gt;
 &lt;br&gt;
 &lt;a href=""http://www.nyse.com""&gt;www.nyse.com&lt;/a&gt;
 &lt;br&gt;
 &lt;a href=""http://www.nasdaq.com""&gt;www.nasdaq.com&lt;/a&gt;
 &lt;br&gt;
&lt;/div&gt;</value></static-content></root>","","","","","12-1512069611630",""
".org",".org","Hal Goldberg","Hal Goldberg, AWM","Market Commentary Content--12","","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><root xmlns=""http://www.veriday.com/xsd/content/content-base""><static-content><value>&lt;div&gt;
 &lt;br&gt;
 &lt;strong&gt;Recommended Websites&lt;/strong&gt;
 &lt;br&gt;
 &lt;a href=""http://www.morningstar.com""&gt;www.morningstar.com&lt;/a&gt;
 &lt;br&gt;
 &lt;a href=""http://sipc.org""&gt;www.sipc.org&lt;/a&gt;
 &lt;br&gt;
 &lt;a href=""http://www.bloomberg.com""&gt;www.bloomberg.com&lt;/a&gt;
 &lt;br&gt;
&lt;/div&gt;</value></static-content></root>","","","","","12-1512069906179",""
".org",".org","Joseph Holohan","The Holohan Investment Group","Market Commentary Content--14","","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><root xmlns=""http://www.veriday.com/xsd/content/content-base""><static-content><value>&lt;div&gt;
 &lt;br&gt;
 &lt;strong&gt;Recommended Websites&lt;/strong&gt;
 &lt;br&gt;
 &lt;a href=""http://www.morningstar.com""&gt;www.morningstar.com&lt;/a&gt;
 &lt;br&gt;
 &lt;a href=""http://sipc.org""&gt;www.sipc.org&lt;/a&gt;
 &lt;br&gt;
&lt;/div&gt;</value></static-content></root>","","","","","14-1512069999698",""
".org",".org","Harold Langer","Harold Langer","Market Commentary Content--10","","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><root xmlns=""http://www.veriday.com/xsd/content/content-base""><static-content><value>&lt;div&gt;
 &lt;br&gt;
 &lt;strong&gt;Recommended Websites&lt;/strong&gt;
 &lt;br&gt;
 &lt;a href=""http://www.bloomberg.com""&gt;www.bloomberg.com&lt;/a&gt;
 &lt;br&gt;
 &lt;a href=""http://www.morningstar.com""&gt;www.morningstar.com&lt;/a&gt;
 &lt;br&gt;
 &lt;a href=""http://sipc.org""&gt;www.sipc.org&lt;/a&gt;
 &lt;br&gt;
&lt;/div&gt;</value></static-content></root>","","","","","10-1512069999984",""
".org",".org","Gordon Erikson, Jr","Erikson Nadeau Group","Market Commentary Content--13","","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><root xmlns=""http://www.veriday.com/xsd/content/content-base""><static-content><value>&lt;div&gt;
 &lt;br&gt;
 &lt;strong&gt;Recommended Websites&lt;/strong&gt;
 &lt;br&gt;
 &lt;a href=""http://www.bloomberg.com""&gt;www.bloomberg.com&lt;/a&gt;
 &lt;br&gt;
 &lt;a href=""http://www.finra.org""&gt;www.finra.org&lt;/a&gt;
 &lt;br&gt;
 &lt;a href=""http://www.morningstar.com""&gt;www.morningstar.com&lt;/a&gt;
 &lt;br&gt;
&lt;/div&gt;</value></static-content></root>","","","","","13-1512070048031",""
".org",".org","Charles Chirchirillo","Charles Chirchirillo, AWM","Paws4Vets","","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><root clientId=""A6130:contentForm:j_idt39:dynamicContent:j_id5"" xmlns=""http://www.veriday.com/xsd/content/content-base""><static-content clientId=""A6130:contentForm:j_idt39:dynamicContent:j_id6""><value>&lt;p&gt;&lt;img src=""/delegate/services/file/327198/content"" style=""width: 335px; float: right; margin-right: 5px;"" /&gt;&lt;/p&gt;

&lt;h4&gt;Proud supporters of paws4vets&amp;nbsp;&lt;/h4&gt;

&lt;p&gt;Victoria is pictured here with Norah, and Jeff is with Ranger at an RBC event to support paws4vets.The paws4people Foundation implemented its paws4vets program to help the many veterans struggling after serving our country.&amp;nbsp; RBC Capital Markets and Wealth Management launched VETS &amp;ndash; a Veterans Engagement and Troop Support initiative &amp;ndash; to help retain and support veterans, military service members, and their families.&amp;nbsp; For more information, go to&amp;nbsp;&lt;a href=""https://paws4people.org/our-programs/paws4vets-placement-program/"" target=""_blank""&gt;paws4vets&lt;/a&gt;.&lt;/p&gt;
</value></static-content></root>","","","","","paws4vets-435717",""
".org",".org","Jeffrey D Labarthe","Jeff Labarthe","Market Commentary Content--12","","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><root xmlns=""http://www.veriday.com/xsd/content/content-base""><static-content><value>&lt;div&gt;
 &lt;br&gt;
 &lt;strong&gt;Recommended Websites&lt;/strong&gt;
 &lt;br&gt;
 &lt;a href=""http://www.bloomberg.com""&gt;www.bloomberg.com&lt;/a&gt;
 &lt;br&gt;
 &lt;a href=""http://www.finra.org""&gt;www.finra.org&lt;/a&gt;
 &lt;br&gt;
 &lt;a href=""http://www.morningstar.com""&gt;www.morningstar.com&lt;/a&gt;
 &lt;br&gt;
 &lt;a href=""http://www.nyse.com""&gt;www.nyse.com&lt;/a&gt;
 &lt;br&gt;
&lt;/div&gt;</value></static-content></root>","","","","","12-1512103175939",""
".org",".org","James R. Jansson","Jansson Kitchens Investment Group","Market Commentary Content--14","","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><root xmlns=""http://www.veriday.com/xsd/content/content-base""><static-content><value>&lt;div&gt;
 &lt;br&gt;
 &lt;strong&gt;Recommended Websites&lt;/strong&gt;
 &lt;br&gt;
 &lt;a href=""http://www.bloomberg.com""&gt;www.bloomberg.com&lt;/a&gt;
 &lt;br&gt;
 &lt;a href=""http://www.morningstar.com""&gt;www.morningstar.com&lt;/a&gt;
 &lt;br&gt;
 &lt;a href=""http://www.nyse.com""&gt;www.nyse.com&lt;/a&gt;
 &lt;br&gt;
 &lt;a href=""http://www.nasdaq.com""&gt;www.nasdaq.com&lt;/a&gt;
 &lt;br&gt;
 &lt;a href=""http://www.finra.org""&gt;www.finra.org&lt;/a&gt;
 &lt;br&gt;
 &lt;a href=""http://sipc.org""&gt;www.sipc.org&lt;/a&gt;
 &lt;br&gt;
&lt;/div&gt;</value></static-content></root>","","","","","14-1512103329477",""
".org",".org","Jim Harvey","Portland Square Wealth Management Group","Market Commentary Content--7","","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><root xmlns=""http://www.veriday.com/xsd/content/content-base""><static-content><value>&lt;div&gt;
 &lt;br&gt;
 &lt;strong&gt;Recommended Websites&lt;/strong&gt;
 &lt;br&gt;
 &lt;a href=""http://www.finra.org""&gt;www.finra.org&lt;/a&gt;
 &lt;br&gt;
 &lt;a href=""http://www.morningstar.com""&gt;www.morningstar.com&lt;/a&gt;
 &lt;br&gt;
 &lt;a href=""http://sipc.org""&gt;www.sipc.org&lt;/a&gt;
 &lt;br&gt;
 &lt;a href=""http://www.nyse.com""&gt;www.nyse.com&lt;/a&gt;
 &lt;br&gt;
 &lt;a href=""http://www.nasdaq.com""&gt;www.nasdaq.com&lt;/a&gt;
 &lt;br&gt;
&lt;/div&gt;</value></static-content></root>","","","","","7-1512104799868",""
".org",".org","Jeffrey J. Carloni","Jeffrey Carloni & David Tyczynski Wealth Management Group","Market Commentary Content--12","","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><root xmlns=""http://www.veriday.com/xsd/content/content-base""><static-content><value>&lt;div&gt;
 &lt;br&gt;
 &lt;strong&gt;Recommended Websites&lt;/strong&gt;
 &lt;br&gt;
 &lt;a href=""http://www.morningstar.com""&gt;www.morningstar.com&lt;/a&gt;
 &lt;br&gt;
 &lt;a href=""http://sipc.org""&gt;www.sipc.org&lt;/a&gt;
 &lt;br&gt;
&lt;/div&gt;</value></static-content></root>","","","","","12-1512105283127",""
".org",".org","Jim Watkinson","James F Watkinson","Market Commentary Content--8","","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><root xmlns=""http://www.veriday.com/xsd/content/content-base""><static-content><value>&lt;div&gt;
 &lt;br&gt;
 &lt;strong&gt;Recommended Websites&lt;/strong&gt;
 &lt;br&gt;
 &lt;a href=""http://www.finra.org""&gt;www.finra.org&lt;/a&gt;
 &lt;br&gt;
 &lt;a href=""http://www.morningstar.com""&gt;www.morningstar.com&lt;/a&gt;
 &lt;br&gt;
 &lt;a href=""http://www.nyse.com""&gt;www.nyse.com&lt;/a&gt;
 &lt;br&gt;
 &lt;a href=""http://sipc.org""&gt;www.sipc.org&lt;/a&gt;
 &lt;br&gt;
 &lt;a href=""http://www.nasdaq.com""&gt;www.nasdaq.com&lt;/a&gt;
 &lt;br&gt;
&lt;/div&gt;</value></static-content></root>","","","","","8-1512105474342",""
