"Target String","URL Safe String","Owner","Repository","Content","Page","value","externalUrl","externalUrlTitle","Excerpt","FeatureImageAltText","Permalink","Description"
".net",".net","","General","RBC Golf 2022 Video","us.rbcwealthmanagement.com/web/christopher.collins833044e1-ac86-47d6-aff8-60068735c078","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><root xmlns=""http://www.veriday.com/xsd/content/content-base""><static-content><value>&lt;h3&gt;Like golfer Dustin Johnson, at RBC we deliver because we see things differently.&lt;/h3&gt;

&lt;div style=""position: relative; display: block; max-width: 960px;""&gt;
&lt;div style=""padding-top: 56.25%;""&gt;&lt;iframe allow=""encrypted-media"" allowfullscreen="""" src=""https://players.brightcove.net/3835386791001/B1nmIAHN_default/index.html?videoId=6302464369001"" style=""position: absolute; top: 0px; right: 0px; bottom: 0px; left: 0px; width: 100%; height: 100%;""&gt;&lt;/iframe&gt;&lt;/div&gt;
&lt;/div&gt;
</value></static-content></root>","","","","","rbc-golf-2020-video-881481",""
".net",".net","","General","RBC Golf 2022 Video","us.rbcwealthmanagement.com/web/danny.hanson/rbc-difference","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><root xmlns=""http://www.veriday.com/xsd/content/content-base""><static-content><value>&lt;h3&gt;Like golfer Dustin Johnson, at RBC we deliver because we see things differently.&lt;/h3&gt;

&lt;div style=""position: relative; display: block; max-width: 960px;""&gt;
&lt;div style=""padding-top: 56.25%;""&gt;&lt;iframe allow=""encrypted-media"" allowfullscreen="""" src=""https://players.brightcove.net/3835386791001/B1nmIAHN_default/index.html?videoId=6302464369001"" style=""position: absolute; top: 0px; right: 0px; bottom: 0px; left: 0px; width: 100%; height: 100%;""&gt;&lt;/iframe&gt;&lt;/div&gt;
&lt;/div&gt;
</value></static-content></root>","","","","","rbc-golf-2020-video-881481",""
".net",".net","","General","RBC Golf 2022 Video","us.rbcwealthmanagement.com/web/william.georgen/rbc-difference","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><root xmlns=""http://www.veriday.com/xsd/content/content-base""><static-content><value>&lt;h3&gt;Like golfer Dustin Johnson, at RBC we deliver because we see things differently.&lt;/h3&gt;

&lt;div style=""position: relative; display: block; max-width: 960px;""&gt;
&lt;div style=""padding-top: 56.25%;""&gt;&lt;iframe allow=""encrypted-media"" allowfullscreen="""" src=""https://players.brightcove.net/3835386791001/B1nmIAHN_default/index.html?videoId=6302464369001"" style=""position: absolute; top: 0px; right: 0px; bottom: 0px; left: 0px; width: 100%; height: 100%;""&gt;&lt;/iframe&gt;&lt;/div&gt;
&lt;/div&gt;
</value></static-content></root>","","","","","rbc-golf-2020-video-881481",""
".net",".net","","General","Speak up for inclusion","us.rbcwealthmanagement.com/web/mcmurtreyfinancialgroup/contact","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><root xmlns=""http://www.veriday.com/xsd/content/content-base""><static-content><value>&lt;h3&gt;Speak up for inclusion&lt;/h3&gt;

&lt;p&gt;When that little voice in your head tells you to stay silent, it&amp;rsquo;s time to find yours and use it to speak up for inclusion.&lt;/p&gt;

&lt;div style=""position: relative; display: block; max-width: 960px;""&gt;
&lt;div style=""padding-top: 56.25%;""&gt;&lt;iframe allow=""encrypted-media"" allowfullscreen="""" src=""https://players.brightcove.net/3835386791001/B1nmIAHN_default/index.html?videoId=6126004683001"" style=""position: absolute; top: 0px; right: 0px; bottom: 0px; left: 0px; width: 100%; height: 100%;""&gt;&lt;/iframe&gt;&lt;/div&gt;
&lt;/div&gt;
</value></static-content></root>","","","","","speak-up-for-inclusion-891283",""
".net",".net","","General","RBC Golf 2022 Video","us.rbcwealthmanagement.com/web/keegan.hyland/rbc-difference","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><root xmlns=""http://www.veriday.com/xsd/content/content-base""><static-content><value>&lt;h3&gt;Like golfer Dustin Johnson, at RBC we deliver because we see things differently.&lt;/h3&gt;

&lt;div style=""position: relative; display: block; max-width: 960px;""&gt;
&lt;div style=""padding-top: 56.25%;""&gt;&lt;iframe allow=""encrypted-media"" allowfullscreen="""" src=""https://players.brightcove.net/3835386791001/B1nmIAHN_default/index.html?videoId=6302464369001"" style=""position: absolute; top: 0px; right: 0px; bottom: 0px; left: 0px; width: 100%; height: 100%;""&gt;&lt;/iframe&gt;&lt;/div&gt;
&lt;/div&gt;
</value></static-content></root>","","","","","rbc-golf-2020-video-881481",""
".net",".net","","General","RBC Golf 2022 Video","us.rbcwealthmanagement.com/web/david.schrager/rbc-difference","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><root xmlns=""http://www.veriday.com/xsd/content/content-base""><static-content><value>&lt;h3&gt;Like golfer Dustin Johnson, at RBC we deliver because we see things differently.&lt;/h3&gt;

&lt;div style=""position: relative; display: block; max-width: 960px;""&gt;
&lt;div style=""padding-top: 56.25%;""&gt;&lt;iframe allow=""encrypted-media"" allowfullscreen="""" src=""https://players.brightcove.net/3835386791001/B1nmIAHN_default/index.html?videoId=6302464369001"" style=""position: absolute; top: 0px; right: 0px; bottom: 0px; left: 0px; width: 100%; height: 100%;""&gt;&lt;/iframe&gt;&lt;/div&gt;
&lt;/div&gt;
</value></static-content></root>","","","","","rbc-golf-2020-video-881481",""
".net",".net","Lawrence Andrews","The Andrews Group","What makes us different?","us.rbcwealthmanagement.com/web/andrewsgroup/home","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><root clientId=""A5016:contentForm:j_idt10:dynamicContent:j_id3"" xmlns=""http://www.veriday.com/xsd/content/content-base""><static-content clientId=""A5016:contentForm:j_idt10:dynamicContent:j_id4""><value>&lt;h3&gt;What makes us different?&lt;/h3&gt;

&lt;p&gt;Our founder Larry Andrews Jr. discusses who we are, what we do, who we work with, and what makes us different.&lt;/p&gt;

&lt;div style=""max-width: 960px;""&gt;&lt;video-js class=""vjs-fluid"" controls="""" data-account=""3835386791001"" data-application-id="""" data-embed=""default"" data-player=""B1nmIAHN"" data-playlist-id="""" data-video-id=""6241375361001""&gt;&lt;/video-js&gt;&lt;/div&gt;
&lt;script src=""https://players.brightcove.net/3835386791001/B1nmIAHN_default/index.min.js""&gt;&lt;/script&gt;</value></static-content></root>","","","","","what-makes-us-different-922912",""
".net",".net","","General","RBC Golf 2022 Video","us.rbcwealthmanagement.com/web/meridiangroupdf2783c5-83a9-487d-9fef-9a0f187aa62a","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><root xmlns=""http://www.veriday.com/xsd/content/content-base""><static-content><value>&lt;h3&gt;Like golfer Dustin Johnson, at RBC we deliver because we see things differently.&lt;/h3&gt;

&lt;div style=""position: relative; display: block; max-width: 960px;""&gt;
&lt;div style=""padding-top: 56.25%;""&gt;&lt;iframe allow=""encrypted-media"" allowfullscreen="""" src=""https://players.brightcove.net/3835386791001/B1nmIAHN_default/index.html?videoId=6302464369001"" style=""position: absolute; top: 0px; right: 0px; bottom: 0px; left: 0px; width: 100%; height: 100%;""&gt;&lt;/iframe&gt;&lt;/div&gt;
&lt;/div&gt;
</value></static-content></root>","","","","","rbc-golf-2020-video-881481",""
".net",".net","","General","RBC Golf 2022 Video","us.rbcwealthmanagement.com/web/al.fusca/rbc-difference","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><root xmlns=""http://www.veriday.com/xsd/content/content-base""><static-content><value>&lt;h3&gt;Like golfer Dustin Johnson, at RBC we deliver because we see things differently.&lt;/h3&gt;

&lt;div style=""position: relative; display: block; max-width: 960px;""&gt;
&lt;div style=""padding-top: 56.25%;""&gt;&lt;iframe allow=""encrypted-media"" allowfullscreen="""" src=""https://players.brightcove.net/3835386791001/B1nmIAHN_default/index.html?videoId=6302464369001"" style=""position: absolute; top: 0px; right: 0px; bottom: 0px; left: 0px; width: 100%; height: 100%;""&gt;&lt;/iframe&gt;&lt;/div&gt;
&lt;/div&gt;
</value></static-content></root>","","","","","rbc-golf-2020-video-881481",""
".net",".net","","General","RBC Golf 2022 Video","us.rbcwealthmanagement.com/web/gounarisgroup/rbc-difference","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><root xmlns=""http://www.veriday.com/xsd/content/content-base""><static-content><value>&lt;h3&gt;Like golfer Dustin Johnson, at RBC we deliver because we see things differently.&lt;/h3&gt;

&lt;div style=""position: relative; display: block; max-width: 960px;""&gt;
&lt;div style=""padding-top: 56.25%;""&gt;&lt;iframe allow=""encrypted-media"" allowfullscreen="""" src=""https://players.brightcove.net/3835386791001/B1nmIAHN_default/index.html?videoId=6302464369001"" style=""position: absolute; top: 0px; right: 0px; bottom: 0px; left: 0px; width: 100%; height: 100%;""&gt;&lt;/iframe&gt;&lt;/div&gt;
&lt;/div&gt;
</value></static-content></root>","","","","","rbc-golf-2020-video-881481",""
".net",".net","","General","RBC Golf 2022 Video","us.rbcwealthmanagement.com/web/danny.mcnulty/home","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><root xmlns=""http://www.veriday.com/xsd/content/content-base""><static-content><value>&lt;h3&gt;Like golfer Dustin Johnson, at RBC we deliver because we see things differently.&lt;/h3&gt;

&lt;div style=""position: relative; display: block; max-width: 960px;""&gt;
&lt;div style=""padding-top: 56.25%;""&gt;&lt;iframe allow=""encrypted-media"" allowfullscreen="""" src=""https://players.brightcove.net/3835386791001/B1nmIAHN_default/index.html?videoId=6302464369001"" style=""position: absolute; top: 0px; right: 0px; bottom: 0px; left: 0px; width: 100%; height: 100%;""&gt;&lt;/iframe&gt;&lt;/div&gt;
&lt;/div&gt;
</value></static-content></root>","","","","","rbc-golf-2020-video-881481",""
".net",".net","","General","RBC Golf 2022 Video","us.rbcwealthmanagement.com/web/anthony.capriotti/rbc-difference","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><root xmlns=""http://www.veriday.com/xsd/content/content-base""><static-content><value>&lt;h3&gt;Like golfer Dustin Johnson, at RBC we deliver because we see things differently.&lt;/h3&gt;

&lt;div style=""position: relative; display: block; max-width: 960px;""&gt;
&lt;div style=""padding-top: 56.25%;""&gt;&lt;iframe allow=""encrypted-media"" allowfullscreen="""" src=""https://players.brightcove.net/3835386791001/B1nmIAHN_default/index.html?videoId=6302464369001"" style=""position: absolute; top: 0px; right: 0px; bottom: 0px; left: 0px; width: 100%; height: 100%;""&gt;&lt;/iframe&gt;&lt;/div&gt;
&lt;/div&gt;
</value></static-content></root>","","","","","rbc-golf-2020-video-881481",""
".net",".net","","General","RBC Golf 2022 Video","us.rbcwealthmanagement.com/web/samuel.reese/rbc-difference","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><root xmlns=""http://www.veriday.com/xsd/content/content-base""><static-content><value>&lt;h3&gt;Like golfer Dustin Johnson, at RBC we deliver because we see things differently.&lt;/h3&gt;

&lt;div style=""position: relative; display: block; max-width: 960px;""&gt;
&lt;div style=""padding-top: 56.25%;""&gt;&lt;iframe allow=""encrypted-media"" allowfullscreen="""" src=""https://players.brightcove.net/3835386791001/B1nmIAHN_default/index.html?videoId=6302464369001"" style=""position: absolute; top: 0px; right: 0px; bottom: 0px; left: 0px; width: 100%; height: 100%;""&gt;&lt;/iframe&gt;&lt;/div&gt;
&lt;/div&gt;
</value></static-content></root>","","","","","rbc-golf-2020-video-881481",""
".net",".net","","General","RBC Golf 2022 Video","us.rbcwealthmanagement.com/web/princetonfinancialpartnersdcde6e20-8ef4-4916-84fa-18472272ce4a","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><root xmlns=""http://www.veriday.com/xsd/content/content-base""><static-content><value>&lt;h3&gt;Like golfer Dustin Johnson, at RBC we deliver because we see things differently.&lt;/h3&gt;

&lt;div style=""position: relative; display: block; max-width: 960px;""&gt;
&lt;div style=""padding-top: 56.25%;""&gt;&lt;iframe allow=""encrypted-media"" allowfullscreen="""" src=""https://players.brightcove.net/3835386791001/B1nmIAHN_default/index.html?videoId=6302464369001"" style=""position: absolute; top: 0px; right: 0px; bottom: 0px; left: 0px; width: 100%; height: 100%;""&gt;&lt;/iframe&gt;&lt;/div&gt;
&lt;/div&gt;
</value></static-content></root>","","","","","rbc-golf-2020-video-881481",""
".net",".net","","General","RBC Golf 2022 Video","us.rbcwealthmanagement.com/web/themmcgroupfb7ebf45-4294-46dd-be35-bc318cc1b5d5","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><root xmlns=""http://www.veriday.com/xsd/content/content-base""><static-content><value>&lt;h3&gt;Like golfer Dustin Johnson, at RBC we deliver because we see things differently.&lt;/h3&gt;

&lt;div style=""position: relative; display: block; max-width: 960px;""&gt;
&lt;div style=""padding-top: 56.25%;""&gt;&lt;iframe allow=""encrypted-media"" allowfullscreen="""" src=""https://players.brightcove.net/3835386791001/B1nmIAHN_default/index.html?videoId=6302464369001"" style=""position: absolute; top: 0px; right: 0px; bottom: 0px; left: 0px; width: 100%; height: 100%;""&gt;&lt;/iframe&gt;&lt;/div&gt;
&lt;/div&gt;
</value></static-content></root>","","","","","rbc-golf-2020-video-881481",""
".net",".net","","General","RBC Golf 2022 Video","us.rbcwealthmanagement.com/web/christopher.sadaka/rbc-difference","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><root xmlns=""http://www.veriday.com/xsd/content/content-base""><static-content><value>&lt;h3&gt;Like golfer Dustin Johnson, at RBC we deliver because we see things differently.&lt;/h3&gt;

&lt;div style=""position: relative; display: block; max-width: 960px;""&gt;
&lt;div style=""padding-top: 56.25%;""&gt;&lt;iframe allow=""encrypted-media"" allowfullscreen="""" src=""https://players.brightcove.net/3835386791001/B1nmIAHN_default/index.html?videoId=6302464369001"" style=""position: absolute; top: 0px; right: 0px; bottom: 0px; left: 0px; width: 100%; height: 100%;""&gt;&lt;/iframe&gt;&lt;/div&gt;
&lt;/div&gt;
</value></static-content></root>","","","","","rbc-golf-2020-video-881481",""
".net",".net","","General","RBC Golf 2022 Video","us.rbcwealthmanagement.com/web/quinn.jensen/rbc-difference","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><root xmlns=""http://www.veriday.com/xsd/content/content-base""><static-content><value>&lt;h3&gt;Like golfer Dustin Johnson, at RBC we deliver because we see things differently.&lt;/h3&gt;

&lt;div style=""position: relative; display: block; max-width: 960px;""&gt;
&lt;div style=""padding-top: 56.25%;""&gt;&lt;iframe allow=""encrypted-media"" allowfullscreen="""" src=""https://players.brightcove.net/3835386791001/B1nmIAHN_default/index.html?videoId=6302464369001"" style=""position: absolute; top: 0px; right: 0px; bottom: 0px; left: 0px; width: 100%; height: 100%;""&gt;&lt;/iframe&gt;&lt;/div&gt;
&lt;/div&gt;
</value></static-content></root>","","","","","rbc-golf-2020-video-881481",""
".net",".net","","General","RBC Golf 2022 Video","us.rbcwealthmanagement.com/web/healdwealthmanagementgroup/rbc-difference","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><root xmlns=""http://www.veriday.com/xsd/content/content-base""><static-content><value>&lt;h3&gt;Like golfer Dustin Johnson, at RBC we deliver because we see things differently.&lt;/h3&gt;

&lt;div style=""position: relative; display: block; max-width: 960px;""&gt;
&lt;div style=""padding-top: 56.25%;""&gt;&lt;iframe allow=""encrypted-media"" allowfullscreen="""" src=""https://players.brightcove.net/3835386791001/B1nmIAHN_default/index.html?videoId=6302464369001"" style=""position: absolute; top: 0px; right: 0px; bottom: 0px; left: 0px; width: 100%; height: 100%;""&gt;&lt;/iframe&gt;&lt;/div&gt;
&lt;/div&gt;
</value></static-content></root>","","","","","rbc-golf-2020-video-881481",""
".net",".net","","General","RBC Golf 2022 Video","us.rbcwealthmanagement.com/web/steve.benzschawel/rbc-difference","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><root xmlns=""http://www.veriday.com/xsd/content/content-base""><static-content><value>&lt;h3&gt;Like golfer Dustin Johnson, at RBC we deliver because we see things differently.&lt;/h3&gt;

&lt;div style=""position: relative; display: block; max-width: 960px;""&gt;
&lt;div style=""padding-top: 56.25%;""&gt;&lt;iframe allow=""encrypted-media"" allowfullscreen="""" src=""https://players.brightcove.net/3835386791001/B1nmIAHN_default/index.html?videoId=6302464369001"" style=""position: absolute; top: 0px; right: 0px; bottom: 0px; left: 0px; width: 100%; height: 100%;""&gt;&lt;/iframe&gt;&lt;/div&gt;
&lt;/div&gt;
</value></static-content></root>","","","","","rbc-golf-2020-video-881481",""
".net",".net","","General","RBC Golf 2022 Video","us.rbcwealthmanagement.com/web/clifford.virgin/rbc-difference","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><root xmlns=""http://www.veriday.com/xsd/content/content-base""><static-content><value>&lt;h3&gt;Like golfer Dustin Johnson, at RBC we deliver because we see things differently.&lt;/h3&gt;

&lt;div style=""position: relative; display: block; max-width: 960px;""&gt;
&lt;div style=""padding-top: 56.25%;""&gt;&lt;iframe allow=""encrypted-media"" allowfullscreen="""" src=""https://players.brightcove.net/3835386791001/B1nmIAHN_default/index.html?videoId=6302464369001"" style=""position: absolute; top: 0px; right: 0px; bottom: 0px; left: 0px; width: 100%; height: 100%;""&gt;&lt;/iframe&gt;&lt;/div&gt;
&lt;/div&gt;
</value></static-content></root>","","","","","rbc-golf-2020-video-881481",""
".net",".net","","General","RBC Golf 2022 Video","us.rbcwealthmanagement.com/web/jim.armstrong/rbc-difference","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><root xmlns=""http://www.veriday.com/xsd/content/content-base""><static-content><value>&lt;h3&gt;Like golfer Dustin Johnson, at RBC we deliver because we see things differently.&lt;/h3&gt;

&lt;div style=""position: relative; display: block; max-width: 960px;""&gt;
&lt;div style=""padding-top: 56.25%;""&gt;&lt;iframe allow=""encrypted-media"" allowfullscreen="""" src=""https://players.brightcove.net/3835386791001/B1nmIAHN_default/index.html?videoId=6302464369001"" style=""position: absolute; top: 0px; right: 0px; bottom: 0px; left: 0px; width: 100%; height: 100%;""&gt;&lt;/iframe&gt;&lt;/div&gt;
&lt;/div&gt;
</value></static-content></root>","","","","","rbc-golf-2020-video-881481",""
".net",".net","","General","RBC Golf 2022 Video","us.rbcwealthmanagement.com/web/10goalwmga13c084b-f7f8-4b68-9ea5-93c7d8a6951d","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><root xmlns=""http://www.veriday.com/xsd/content/content-base""><static-content><value>&lt;h3&gt;Like golfer Dustin Johnson, at RBC we deliver because we see things differently.&lt;/h3&gt;

&lt;div style=""position: relative; display: block; max-width: 960px;""&gt;
&lt;div style=""padding-top: 56.25%;""&gt;&lt;iframe allow=""encrypted-media"" allowfullscreen="""" src=""https://players.brightcove.net/3835386791001/B1nmIAHN_default/index.html?videoId=6302464369001"" style=""position: absolute; top: 0px; right: 0px; bottom: 0px; left: 0px; width: 100%; height: 100%;""&gt;&lt;/iframe&gt;&lt;/div&gt;
&lt;/div&gt;
</value></static-content></root>","","","","","rbc-golf-2020-video-881481",""
".net",".net","","General","RBC Golf 2022 Video","us.rbcwealthmanagement.com/web/thetabellionegroup/home","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><root xmlns=""http://www.veriday.com/xsd/content/content-base""><static-content><value>&lt;h3&gt;Like golfer Dustin Johnson, at RBC we deliver because we see things differently.&lt;/h3&gt;

&lt;div style=""position: relative; display: block; max-width: 960px;""&gt;
&lt;div style=""padding-top: 56.25%;""&gt;&lt;iframe allow=""encrypted-media"" allowfullscreen="""" src=""https://players.brightcove.net/3835386791001/B1nmIAHN_default/index.html?videoId=6302464369001"" style=""position: absolute; top: 0px; right: 0px; bottom: 0px; left: 0px; width: 100%; height: 100%;""&gt;&lt;/iframe&gt;&lt;/div&gt;
&lt;/div&gt;
</value></static-content></root>","","","","","rbc-golf-2020-video-881481",""
".net",".net","","General","RBC Golf 2022 Video","us.rbcwealthmanagement.com/web/aris.bofiles/rbc-difference","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><root xmlns=""http://www.veriday.com/xsd/content/content-base""><static-content><value>&lt;h3&gt;Like golfer Dustin Johnson, at RBC we deliver because we see things differently.&lt;/h3&gt;

&lt;div style=""position: relative; display: block; max-width: 960px;""&gt;
&lt;div style=""padding-top: 56.25%;""&gt;&lt;iframe allow=""encrypted-media"" allowfullscreen="""" src=""https://players.brightcove.net/3835386791001/B1nmIAHN_default/index.html?videoId=6302464369001"" style=""position: absolute; top: 0px; right: 0px; bottom: 0px; left: 0px; width: 100%; height: 100%;""&gt;&lt;/iframe&gt;&lt;/div&gt;
&lt;/div&gt;
</value></static-content></root>","","","","","rbc-golf-2020-video-881481",""
".net",".net","","General","RBC Golf 2022 Video","us.rbcwealthmanagement.com/web/westvalleypeninsula/rbc-difference","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><root xmlns=""http://www.veriday.com/xsd/content/content-base""><static-content><value>&lt;h3&gt;Like golfer Dustin Johnson, at RBC we deliver because we see things differently.&lt;/h3&gt;

&lt;div style=""position: relative; display: block; max-width: 960px;""&gt;
&lt;div style=""padding-top: 56.25%;""&gt;&lt;iframe allow=""encrypted-media"" allowfullscreen="""" src=""https://players.brightcove.net/3835386791001/B1nmIAHN_default/index.html?videoId=6302464369001"" style=""position: absolute; top: 0px; right: 0px; bottom: 0px; left: 0px; width: 100%; height: 100%;""&gt;&lt;/iframe&gt;&lt;/div&gt;
&lt;/div&gt;
</value></static-content></root>","","","","","rbc-golf-2020-video-881481",""
".net",".net","","General","RBC Golf 2022 Video","us.rbcwealthmanagement.com/web/magnus.duborg/rbc-difference","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><root xmlns=""http://www.veriday.com/xsd/content/content-base""><static-content><value>&lt;h3&gt;Like golfer Dustin Johnson, at RBC we deliver because we see things differently.&lt;/h3&gt;

&lt;div style=""position: relative; display: block; max-width: 960px;""&gt;
&lt;div style=""padding-top: 56.25%;""&gt;&lt;iframe allow=""encrypted-media"" allowfullscreen="""" src=""https://players.brightcove.net/3835386791001/B1nmIAHN_default/index.html?videoId=6302464369001"" style=""position: absolute; top: 0px; right: 0px; bottom: 0px; left: 0px; width: 100%; height: 100%;""&gt;&lt;/iframe&gt;&lt;/div&gt;
&lt;/div&gt;
</value></static-content></root>","","","","","rbc-golf-2020-video-881481",""
".net",".net","","General","RBC Golf 2022 Video","us.rbcwealthmanagement.com/web/janiel.olson/rbc-difference","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><root xmlns=""http://www.veriday.com/xsd/content/content-base""><static-content><value>&lt;h3&gt;Like golfer Dustin Johnson, at RBC we deliver because we see things differently.&lt;/h3&gt;

&lt;div style=""position: relative; display: block; max-width: 960px;""&gt;
&lt;div style=""padding-top: 56.25%;""&gt;&lt;iframe allow=""encrypted-media"" allowfullscreen="""" src=""https://players.brightcove.net/3835386791001/B1nmIAHN_default/index.html?videoId=6302464369001"" style=""position: absolute; top: 0px; right: 0px; bottom: 0px; left: 0px; width: 100%; height: 100%;""&gt;&lt;/iframe&gt;&lt;/div&gt;
&lt;/div&gt;
</value></static-content></root>","","","","","rbc-golf-2020-video-881481",""
".net",".net","","General","RBC Golf 2022 Video","us.rbcwealthmanagement.com/web/thomas.maher/rbc-difference","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><root xmlns=""http://www.veriday.com/xsd/content/content-base""><static-content><value>&lt;h3&gt;Like golfer Dustin Johnson, at RBC we deliver because we see things differently.&lt;/h3&gt;

&lt;div style=""position: relative; display: block; max-width: 960px;""&gt;
&lt;div style=""padding-top: 56.25%;""&gt;&lt;iframe allow=""encrypted-media"" allowfullscreen="""" src=""https://players.brightcove.net/3835386791001/B1nmIAHN_default/index.html?videoId=6302464369001"" style=""position: absolute; top: 0px; right: 0px; bottom: 0px; left: 0px; width: 100%; height: 100%;""&gt;&lt;/iframe&gt;&lt;/div&gt;
&lt;/div&gt;
</value></static-content></root>","","","","","rbc-golf-2020-video-881481",""
".net",".net","","General","RBC Golf 2022 Video","us.rbcwealthmanagement.com/web/paul.fea/rbc-difference","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><root xmlns=""http://www.veriday.com/xsd/content/content-base""><static-content><value>&lt;h3&gt;Like golfer Dustin Johnson, at RBC we deliver because we see things differently.&lt;/h3&gt;

&lt;div style=""position: relative; display: block; max-width: 960px;""&gt;
&lt;div style=""padding-top: 56.25%;""&gt;&lt;iframe allow=""encrypted-media"" allowfullscreen="""" src=""https://players.brightcove.net/3835386791001/B1nmIAHN_default/index.html?videoId=6302464369001"" style=""position: absolute; top: 0px; right: 0px; bottom: 0px; left: 0px; width: 100%; height: 100%;""&gt;&lt;/iframe&gt;&lt;/div&gt;
&lt;/div&gt;
</value></static-content></root>","","","","","rbc-golf-2020-video-881481",""
".net",".net","","General","RBC Golf 2022 Video","us.rbcwealthmanagement.com/web/dicarlochadwick/rbc-difference","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><root xmlns=""http://www.veriday.com/xsd/content/content-base""><static-content><value>&lt;h3&gt;Like golfer Dustin Johnson, at RBC we deliver because we see things differently.&lt;/h3&gt;

&lt;div style=""position: relative; display: block; max-width: 960px;""&gt;
&lt;div style=""padding-top: 56.25%;""&gt;&lt;iframe allow=""encrypted-media"" allowfullscreen="""" src=""https://players.brightcove.net/3835386791001/B1nmIAHN_default/index.html?videoId=6302464369001"" style=""position: absolute; top: 0px; right: 0px; bottom: 0px; left: 0px; width: 100%; height: 100%;""&gt;&lt;/iframe&gt;&lt;/div&gt;
&lt;/div&gt;
</value></static-content></root>","","","","","rbc-golf-2020-video-881481",""
".net",".net","","General","RBC Golf 2022 Video","us.rbcwealthmanagement.com/web/hansenwmg28d0c944-b03c-4de9-93a1-476ddd31ee6e","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><root xmlns=""http://www.veriday.com/xsd/content/content-base""><static-content><value>&lt;h3&gt;Like golfer Dustin Johnson, at RBC we deliver because we see things differently.&lt;/h3&gt;

&lt;div style=""position: relative; display: block; max-width: 960px;""&gt;
&lt;div style=""padding-top: 56.25%;""&gt;&lt;iframe allow=""encrypted-media"" allowfullscreen="""" src=""https://players.brightcove.net/3835386791001/B1nmIAHN_default/index.html?videoId=6302464369001"" style=""position: absolute; top: 0px; right: 0px; bottom: 0px; left: 0px; width: 100%; height: 100%;""&gt;&lt;/iframe&gt;&lt;/div&gt;
&lt;/div&gt;
</value></static-content></root>","","","","","rbc-golf-2020-video-881481",""
".net",".net","","General","RBC Golf 2022 Video","us.rbcwealthmanagement.com/web/jeffrey.souza/rbc-difference","<?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes""?><root xmlns=""http://www.veriday.com/xsd/content/content-base""><static-content><value>&lt;h3&gt;Like golfer Dustin Johnson, at RBC we deliver because we see things differently.&lt;/h3&gt;

&lt;div style=""position: relative; display: block; max-width: 960px;""&gt;
&lt;div style=""padding-top: 56.25%;""&gt;&lt;iframe allow=""encrypted-media"" allowfullscreen="""" src=""https://players.brightcove.net/3835386791001/B1nmIAHN_default/index.html?videoId=6302464369001"" style=""position: absolute; top: 0px; right: 0px; bottom: 0px; left: 0px; width: 100%; height: 100%;""&gt;&lt;/iframe&gt;&lt;/div&gt;
&lt;/div&gt;
</value></static-content></root>","","","","","rbc-golf-2020-video-881481",""
